Title	Author	Date	Physical description	Language	Type	Geographic focus	Subject	Description	Location of originals	Repository Collection	Repository Collection Guide	Contributors	Notes	Publisher	Format	Relation	Rights	Contact and Ordering Information	Cataloged Date	Image Bit-Depth (Archival)	Color Mode (Archival)	Extent (Archival)	Image Manipulation (Archival)	Hardware/Software (Archival)	Digitized By	Digitized Date	Object File Name	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 4	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/913	913	914.jp2	/p15140coll18/image/914.jp2
Page 5	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/914	914	915.jp2	/p15140coll18/image/915.jp2
Page 6	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/915	915	916.jp2	/p15140coll18/image/916.jp2
Page 7	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/916	916	917.jp2	/p15140coll18/image/917.jp2
Page 8	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/917	917	918.jp2	/p15140coll18/image/918.jp2
Page 9	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/918	918	919.jp2	/p15140coll18/image/919.jp2
Page 10	Moyse, Hermann, 1891-1985	1918 Dec. 19	10 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/919	919	920.jp2	/p15140coll18/image/920.jp2
Page 1	Connor, W. D.	1918 Dec. 23	4 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/920	920	921.jp2	/p15140coll18/image/921.jp2
Page 2	Connor, W. D.	1918 Dec. 23	4 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/921	921	922.jp2	/p15140coll18/image/922.jp2
Page 3	Connor, W. D.	1918 Dec. 23	4 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/922	922	923.jp2	/p15140coll18/image/923.jp2
Page 4	Connor, W. D.	1918 Dec. 23	4 leaves.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/923	923	924.jp2	/p15140coll18/image/924.jp2
Page 1	Moyse, Hermann, 1891-1985	1918 Dec. 23	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/924	924	925.jp2	/p15140coll18/image/925.jp2
Page 2	Moyse, Hermann, 1891-1985	1918 Dec. 23	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/925	925	926.jp2	/p15140coll18/image/926.jp2
Page 3	Moyse, Hermann, 1891-1985	1918 Dec. 23	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/926	926	927.jp2	/p15140coll18/image/927.jp2
Page 4	Moyse, Hermann, 1891-1985	1918 Dec. 23	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/927	927	928.jp2	/p15140coll18/image/928.jp2
Page 5	Moyse, Hermann, 1891-1985	1918 Dec. 23	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/928	928	929.jp2	/p15140coll18/image/929.jp2
Page 6	Moyse, Hermann, 1891-1985	1918 Dec. 23	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/929	929	930.jp2	/p15140coll18/image/930.jp2
Page 1	[last name unknown], Reginald	1918 Dec. 25	1 leaf.	en	correspondence	France	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/930	930	931.jp2	/p15140coll18/image/931.jp2
Page 1	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/931	931	932.jp2	/p15140coll18/image/932.jp2
Page 2	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/932	932	933.jp2	/p15140coll18/image/933.jp2
Page 3	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/933	933	934.jp2	/p15140coll18/image/934.jp2
Page 4	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/934	934	935.jp2	/p15140coll18/image/935.jp2
Page 5	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/935	935	936.jp2	/p15140coll18/image/936.jp2
Page 6	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/936	936	937.jp2	/p15140coll18/image/937.jp2
Page 7	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/937	937	938.jp2	/p15140coll18/image/938.jp2
Page 8	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/938	938	939.jp2	/p15140coll18/image/939.jp2
Page 9	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/939	939	940.jp2	/p15140coll18/image/940.jp2
Page 10	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/940	940	941.jp2	/p15140coll18/image/941.jp2
Page 11	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/941	941	942.jp2	/p15140coll18/image/942.jp2
Page 12	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/942	942	943.jp2	/p15140coll18/image/943.jp2
Page 13	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/943	943	944.jp2	/p15140coll18/image/944.jp2
Page 14	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/944	944	945.jp2	/p15140coll18/image/945.jp2
Page 15	Moyse, Hermann, 1891-1985	1918 Dec. 28	15 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-19	2010-08-19	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/945	945	946.jp2	/p15140coll18/image/946.jp2
Folder 1a-14, Hermann Moyse, Sr. Letters, 1918 Dec. 14-Dec. 28	Giraudeau, Germaine; Moyse, Hermann, 1891-1985; [last name unknown], Reginald	1918	7 letters.	fr; en	correspondence	Charente-Maritime (France); Tours (France); France	World War, 1914-1918	This folder contains seven letters from December 14 through December 28, 1918, four of which are from Hermann Moyse to Rosalie Gottlieb.  The folder also contains a letter from a Frenchwoman named Germaine Giraudeau who was a neighbor of one of Moyse's acquaintances and writes to Moyse to ask for help in finding an American pen pal (December 14).  The folder also contains Special Orders No. 286, dated December 23, signed W.D. Connor, granting Moyse a three-day leave of absence ‘with permission to visit Paris.’  &lt;br&gt;&lt;br&gt;The final item in the folder is a letter from a fellow soldier named Reginald [last name unknown] who writes Moyse and others with the news that he is returning to the United States (December 25).  In the letters to Gottlieb, Moyse writes of various dinners and evenings spent with old friends and fellow soldiers with whom he had lost contact over the course of the war.  He also writes about his first time in a French movie theatre, mentioning that he prefers American movies to French ones (December 19).  Moyse also gives Gottlieb more information on his deceased soldier friend, Bill Weine, declaring him one of the "truest Americans" he ever knew (December 23).  In his final letter in the folder, Moyse describes his brief visit to Paris for Christmas, marveling at the beauty of the city and the excitement in the streets and noting the "sufficiency of light to make one feel that the world is bright again" (December 28).	Mss. 4671, Box 1a: 14	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-11-24	2010-11-24	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/946	946	947.cpd	/p15140coll18/image/947.cpd
Page 1	Moyse, Hermann, 1891-1985	1919 Feb. 1	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 16	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-20	2010-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1046	1046	1047.jp2	/p15140coll18/image/1047.jp2
Page 2	Moyse, Hermann, 1891-1985	1919 Feb. 1	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 16	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-20	2010-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1047	1047	1048.jp2	/p15140coll18/image/1048.jp2
Page 3	Moyse, Hermann, 1891-1985	1919 Feb. 1	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 16	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-20	2010-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1048	1048	1049.jp2	/p15140coll18/image/1049.jp2
Page 4	Moyse, Hermann, 1891-1985	1919 Feb. 1	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 16	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-20	2010-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1049	1049	1050.jp2	/p15140coll18/image/1050.jp2
Page 5	Moyse, Hermann, 1891-1985	1919 Feb. 1	6 leaves.	en	correspondence	Tours (France)	World War, 1914-1918		Mss. 4671, Box 1a: 16	Moyse-Gottlieb-Sommer Family Papers, Mss. 4671, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La.	http://www.lib.lsu.edu/special/findaid/4671.pdf																		2010-08-20	2010-08-20	http://cdm16313.contentdm.oclc.org:80/cdm/ref/collection/p15140coll18/id/1050	1050	1051.jp2	/p15140coll18/image/1051.jp2
